"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"WP_EGFEGFR_SIGNALING","WP_EGFEGFR_SIGNALING",162,-0.380779589357508,-1.62615712332534,0.000132250450924504,0.0040171074468318,0.00323665577262601,3927,"tags=40%, list=22%, signal=31%","PXDN/PTEN/SOS2/RPS6KB1/CAV2/ITCH/JAK2/ATF1/PEBP1/MAPK8/NCK2/CDC42/JUN/RAP1A/RALB/VAV1/MEF2C/NEDD8/RPS6KA3/GRB10/ELK4/ERRFI1/SP1/STAM2/PDPK1/PLSCR1/RAF1/AURKA/MAP3K2/CRK/STAT3/ABI1/ARF6/VAV3/SYNJ1/STMN1/AP2B1/IQGAP1/GRB2/JAK1/RPS6KA2/MAP3K1/USP8/RAC1/NCOA3/MAPK1/PTPRR/AKT1/SOS1/E2F1/RAB5A/GAB1/FOXO4/RALA/MEF2A/MAPK9/PCNA/RALBP1/KRAS/PRKCI/RICTOR/PAK1/PRKCA/SPRY2"
"WP_ZINC_HOMEOSTASIS","WP_ZINC_HOMEOSTASIS",34,-0.615456019773936,-1.98162386165822,0.000162729192713308,0.00456267621107699,0.00367623034550713,2962,"tags=50%, list=16%, signal=42%","SLC39A4/SLC30A8/SLC39A9/SLC39A8/MT3/SLC30A9/SLC39A10/MT2A/MT1A/SLC30A7/MT1H/MT1M/MT1E/MT1L/MT1F/MT1G/MT1X"
"WP_G1_TO_S_CELL_CYCLE_CONTROL","WP_G1_TO_S_CELL_CYCLE_CONTROL",64,-0.498489698411132,-1.81550535685221,0.000161951153513664,0.00456267621107699,0.00367623034550713,2210,"tags=31%, list=12%, signal=28%","ORC6/CCNB1/CDKN1B/MCM4/CDC25A/CCNH/CDKN1A/MCM6/CDK6/CDC45/CDK7/E2F1/CCNA1/PCNA/CCND2/CCND1/MNAT1/MYC/MDM2/RB1"
"WP_OXIDATIVE_PHOSPHORYLATION","WP_OXIDATIVE_PHOSPHORYLATION",59,-0.507277512212903,-1.81204726599143,0.000211723936859821,0.00571654629521517,0.00460592424045927,4562,"tags=58%, list=25%, signal=43%","NDUFA11/NDUFV2/ATP5PO/NDUFS1/NDUFS4/NDUFB9/NDUFB6/NDUFA9/NDUFB8/NDUFC1/ATP5F1A/DMAC2L/NDUFS6/ATP5MF/ATP6AP2/ATP5PD/ATP5MC1/NDUFA8/ATP5ME/ATP5MC3/ATP5PF/NDUFA3/ATP5MG/NDUFB7/NDUFC2/NDUFAB1/ATP5F1B/NDUFA4L2/ATP5PB/NDUFS5/NDUFA4/NDUFB5/NDUFV1/NDUFA5"
"WP_DNA_IRDAMAGE_AND_CELLULAR_RESPONSE_VIA_ATR","WP_DNA_IRDAMAGE_AND_CELLULAR_RESPONSE_VIA_ATR",81,-0.470996594512836,-1.81025082118686,0.000248672544295611,0.00625111326867243,0.00503663447248461,3793,"tags=40%, list=21%, signal=31%","BRCA1/CHEK1/RAD52/RAD1/BRCA2/CDK1/TDP1/TOPBP1/HERC2/SP1/FEN1/DCLRE1A/RMI1/USP1/RAD51/SMC1A/PPM1D/FANCD2/HUS1/BARD1/XRCC5/UBE2D3/PRKDC/CDC45/MSH2/RAD50/UPF1/CHEK2/EXO1/E2F1/PCNA/MDM2"
"WP_PEPTIDE_GPCRS","WP_PEPTIDE_GPCRS",54,0.55120362861408,1.80836594180049,0.000244901361819993,0.00625111326867243,0.00503663447248461,3963,"tags=37%, list=22%, signal=29%","SSTR3/ACKR1/EDNRA/AVPR2/OPRD1/TACR3/GALR3/CXCR2/NTSR1/BDKRB1/NPY1R/NPY5R/MC5R/CCR7/SSTR5/BDKRB2/SSTR2/LHCGR/AVPR1B/CCR8"
"WP_STATIN_INHIBITION_OF_CHOLESTEROL_PRODUCTION","WP_STATIN_INHIBITION_OF_CHOLESTEROL_PRODUCTION",23,0.686974008810136,1.93430860726527,0.00027747325528815,0.00661657197986563,0.00533109113387484,2129,"tags=52%, list=12%, signal=46%","LPL/APOE/SOAT1/APOA1/ABCG8/MTTP/LRP1/ABCG5/PLTP/ABCA1/APOA2/APOC1"
"WP_11P112_COPY_NUMBER_VARIATION_SYNDROME","WP_11P112_COPY_NUMBER_VARIATION_SYNDROME",53,0.561975566008108,1.83784669183583,0.000281363143176728,0.00661657197986563,0.00533109113387484,2287,"tags=38%, list=13%, signal=33%","LGALS3BP/SYT13/TP53I11/LEF1/CD4/PHF21A/CHST1/SLC35C1/TIMP1/PRDM11/ITGA4/ITGA6/C11orf96/CD63/ALX4/CD82/ACCS/LARGE2/MAPK8IP1/NRXN1"
"WP_FAMILIAL_HYPERLIPIDEMIA_TYPE_4","WP_FAMILIAL_HYPERLIPIDEMIA_TYPE_4",17,0.751174853254696,1.95252836760014,0.000311620343160408,0.00688397667163447,0.00554654390696994,1702,"tags=59%, list=9%, signal=53%","DGAT2/LPL/APOA1/MTTP/LRP1/GCK/GCKR/PLTP/FAS/APOA2"
"WP_STRIATED_MUSCLE_CONTRACTION_PATHWAY","WP_STRIATED_MUSCLE_CONTRACTION_PATHWAY",34,0.636348956118146,1.94424607168871,0.000302981236802806,0.00688397667163447,0.00554654390696994,2467,"tags=47%, list=14%, signal=41%","TNNT1/MYBPC2/ACTN3/TNNT2/TNNC1/ACTA2/TNNI1/TMOD1/ACTN2/TPM2/MYH6/MYL3/MYL4/DES/TNNI3/MYL9"
"WP_NF1_COPY_NUMBER_VARIATION_SYNDROME","WP_NF1_COPY_NUMBER_VARIATION_SYNDROME",92,-0.434203535159731,-1.68288702353149,0.000352208046458,0.00755175487846712,0.00608458482735492,3638,"tags=37%, list=20%, signal=30%","H4C16/H3C3/H4C5/H3C1/RHOA/EXOC1/SUZ12/RAB11A/H4C8/EXOC8/RAF1/MAP3K2/USP1/UTP6/EXOC5/TUBB/RAD51/NGFR/ARF6/EIF3A/H4C2/H3C10/EXOC6/CCNA2/MAP3K1/ROCK2/MAPK1/SOS1/MCL1/PCNA/RFC2/EXOC2/JARID2/RIGI"
"WP_CHROMOSOMAL_AND_MICROSATELLITE_INSTABILITY_IN_COLORECTAL_CANCER","WP_CHROMOSOMAL_AND_MICROSATELLITE_INSTABILITY_IN_COLORECTAL_CANCER",72,-0.470538498458998,-1.77012594958249,0.000380285872073744,0.00792081144976455,0.00638194034938794,3495,"tags=40%, list=19%, signal=33%","MAPK8/JUN/SMAD2/RHOA/RALB/POLK/RAC3/CASP3/RAF1/APC/CDKN1A/APPL1/SMAD3/MSH2/RAC1/MAPK1/TCF7/TGFBR2/AKT1/CYCS/AXIN2/RALA/MAPK9/KRAS/EXOC2/BIRC5/CCND1/PMAIP1/MYC"
